file,animal,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24
audio-dataset/cats_dogs/dog_barking_58.wav,0,-9.365852425410827,-0.16371752723434801,-8.63226119797267,-14.841878888168658,-31.83640800431133,-26.915718166503247,-29.033502657561726,-46.160585323196756,-42.490042715063694,-35.784005418936566,-39.21283702975472,-48.65098904848322,-48.44783821347281,-48.08915843802742,-46.587880654321616,-41.02881062399481,-48.10394918974471,-49.6593490259158,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582
audio-dataset/cats_dogs/cat_59.wav,1,-14.536258276831147,-12.544065885110463,-9.229869460551223,-9.216760503373182,-12.206304311281155,-14.765366129753954,-18.0241744447103,-19.337717290505356,-21.967996976485573,-25.505531609025923,-27.504633200147165,-25.908906298106203,-22.079168108299825,-28.799884299919515,-30.3658907287613,-29.19754610351089,-34.04886002605612,-45.25713382020142,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332
audio-dataset/cats_dogs/cat_71.wav,1,-5.7405302935043645,-16.85103095746344,-4.673691554908487,-14.925963569966616,-12.692297710726324,-5.434797326512911,-19.797283653611682,-16.404945809007998,-17.58682954511486,-21.760108603684557,-13.359763553092916,-18.62082942813893,-19.892960582491167,-16.008569811786792,-21.38513369945753,-22.80237889209995,-28.805509856024994,-41.24566632810265,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305
audio-dataset/cats_dogs/dog_barking_66.wav,0,-21.2852726273023,-5.962866453192956,-16.058887290494816,-20.04639111539357,-27.38652919841909,-31.359349986694394,-29.559885836698495,-38.93590992799198,-40.381490571424365,-39.80674887414683,-42.489158942618154,-43.61637041717768,-43.519435491751544,-42.951221654022284,-42.894924488934606,-43.1555785973641,-42.333051627332516,-44.19353434646671,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375
audio-dataset/cats_dogs/cat_65.wav,1,-18.1996368283607,-9.392077431629911,-8.760257622227403,-9.828816300953866,-9.564304867669637,-11.778486972478937,-15.754466422639284,-21.61249100473519,-21.508009046788093,-22.803426895452006,-25.94833284763577,-28.052632580799663,-25.982376435254,-23.19811583605538,-22.284979600705977,-24.454533021937756,-31.243726220849734,-46.282154432751916,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234
audio-dataset/cats_dogs/dog_barking_72.wav,0,-21.467685939364745,-5.930513490194406,-10.780869378161231,-13.01801835041101,-20.335853060257392,-24.700287947716955,-21.641559192756343,-34.71032203018889,-38.56104719652718,-38.9113069533746,-40.54710929654973,-43.71872575466448,-44.02520331858477,-43.03735222738663,-42.4552387268671,-40.36104461001905,-42.54286016534258,-45.82097565655386,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375
audio-dataset/cats_dogs/dog_barking_99.wav,0,4.961988394295319,7.562046931388489,1.0646561441664595,-5.897357341748241,-9.300104353772513,-15.417318055750599,-20.321872735233377,-21.525421769853246,-24.745096214707132,-24.45167940508812,-24.005660891053257,-24.653027861945645,-24.957892581870723,-26.07812722289157,-26.94911935669096,-28.454323946321708,-32.52649220420439,-38.873891521506124,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594
audio-dataset/cats_dogs/cat_123.wav,1,0.4777148906290257,-5.445107145555929,-11.696906728303533,-8.73329777109542,-19.87253495974681,-18.720506914480787,-16.17248074547628,-20.124718356290856,-19.313982197648507,-29.344583343328214,-27.06828626448458,-25.66778515684956,-25.303781358322876,-22.525626085129744,-25.230018581139294,-26.50764582717942,-31.609372481681216,-42.75196662359214,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883
audio-dataset/cats_dogs/cat_137.wav,1,4.611434157091108,1.6903041684746059,-0.7096889307299119,-0.4170373721810231,4.9995413488729605,2.2969882090025666,-1.4211584461810574,1.0141606221991508,-1.2649106260325589,-2.7340896083147856,-4.5312656079842295,-5.2457443455488155,-5.446251198226078,-6.8032595773926,-13.969991727715188,-22.801699850979176,-34.86120713678274,-44.885081429915,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578
audio-dataset/cats_dogs/cat_136.wav,1,2.876437840577677,-3.9275342198706595,-6.308501240474695,-5.028211049256156,-1.2934647887579482,-3.862326708649736,-7.355464503998555,-8.290464919858394,-10.297983339763448,-12.456096134205815,-13.002693967828936,-13.565967500777868,-16.96095980122426,-19.65928612423704,-24.19171580901834,-30.126373465980702,-35.09755423408762,-36.265017695157475,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469
audio-dataset/cats_dogs/cat_122.wav,1,-29.37544362561507,-28.357371241831096,-16.309429969648647,-7.074084949347559,-14.908210103767948,-19.454827417197528,-23.15495425731527,-31.594027616623507,-36.50679890954046,-38.141267155753845,-39.5251734479138,-37.105294560900816,-38.90232536952853,-40.14584774941607,-42.10653828481145,-41.633674821900286,-43.39409379962994,-44.65365770015724,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844
audio-dataset/cats_dogs/dog_barking_98.wav,0,3.02724726129957,6.133424846454616,-2.973285361121239,-3.1360534091441723,-8.788216094590675,-11.149806556470326,-10.934526850356873,-12.964386129079504,-16.783489413423634,-23.368032404721625,-26.514209702449183,-23.624734370360226,-20.284030709292445,-21.176413562496485,-22.757014246092492,-24.893405722103786,-31.664477390227933,-37.71622112782338,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953
audio-dataset/cats_dogs/dog_barking_73.wav,0,-18.081307082119057,-7.321196561965837,-12.683358821301159,-14.927858234322207,-24.442138380699536,-27.552005394260313,-26.722238282796674,-37.51319711932404,-41.81773062771016,-42.545477202155375,-41.90573637442156,-44.22422575950623,-44.99007530125705,-42.85416743365201,-43.71570579658855,-43.52828027031639,-44.904082880887124,-47.188527057821105,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125
audio-dataset/cats_dogs/cat_64.wav,1,-18.99151708247867,-11.063301163555774,-9.491080185677971,-9.617948933690684,-7.264384726092046,-9.129223415654016,-12.474746287590841,-17.353542491043076,-18.591493659729583,-20.305470118674446,-24.421366649545632,-25.916229011285964,-25.196301342659105,-21.46735907586374,-21.020496075883898,-21.12397390059021,-26.879347094300712,-41.44567545727625,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344
audio-dataset/cats_dogs/dog_barking_67.wav,0,-18.56690656835664,-2.1514882706947556,-14.183421500244616,-19.743787565054024,-27.429482735638192,-30.59240322734021,-27.800847372779057,-38.61842339465872,-42.448693070529906,-40.7634507732943,-42.693748315503775,-43.28359295711044,-44.01213113532579,-43.68509834462946,-43.71243051852076,-43.817238375175094,-44.505477416613864,-45.33186295406878,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094
audio-dataset/cats_dogs/cat_70.wav,1,-3.8422948808920294,-13.52903628077467,-4.441990533319516,-9.670721840627444,-1.4999739168699655,-16.514672585642085,-6.128319558664956,-12.67084855216004,-22.276924258914427,-13.594619219306274,-14.53194607489085,-16.20785614293375,-19.3841484983117,-13.138323194454161,-9.358942312178872,-14.338688795166531,-22.433976204501406,-37.22253950849756,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883
audio-dataset/cats_dogs/cat_58.wav,1,-13.537082006411197,-12.17328257007669,-8.653072975789527,-9.314664167268647,-11.707096836723633,-14.956455608947687,-17.964971901337908,-18.962778006753247,-21.39363937856808,-24.99660617815293,-26.576111762693152,-25.424672682273943,-21.614912120171972,-27.113015998947006,-28.86639244810826,-27.999359235263935,-33.04710320783047,-45.28858901686587,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734
audio-dataset/cats_dogs/cat_17.wav,1,-20.148465357212856,-5.205560674458789,-2.503211168273331,-1.5285094898889922,-9.372831974583582,-15.79576231178296,-23.69530896227066,-27.3204405401537,-34.32625759726613,-41.33808293664884,-43.63895472545516,-44.82804629477587,-44.513448859706074,-44.83947812788414,-44.46588169715621,-44.822874128818505,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883
audio-dataset/cats_dogs/dog_barking_14.wav,0,-21.68198299625867,-1.805840932119284,-6.825046593995697,-11.210093515549593,-13.581559576901213,-17.066043291055756,-19.824031906969747,-27.501399088513484,-26.48701646058723,-26.929975633349837,-30.26934683558775,-31.67343326880333,-35.926731394956455,-37.70148274834781,-38.91730279463498,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719
audio-dataset/cats_dogs/dog_barking_28.wav,0,-10.067255353099752,-4.186887096294513,-10.96211882745973,-17.684778915751505,-23.17650073141971,-26.827991521770517,-31.593574802819294,-33.85557058128711,-34.090426774623104,-36.16836620436238,-37.26923987475495,-38.051283353919565,-37.33463628914622,-37.03435762131834,-36.54496370693226,-36.18942406066163,-38.78081564263009,-41.28037288271639,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031
audio-dataset/cats_dogs/dog_barking_8.wav,0,2.5267566279367064,10.617859137984466,4.016674791332193,0.8540492470545523,-0.9242766064231875,0.9476191199130632,-3.449677482226186,-7.989314340324861,-8.415114474441385,-11.41606514516223,-10.243733277816016,-12.004626533925835,-13.628886706844877,-14.278436962797336,-16.956864739440128,-16.623634202121828,-21.953208799528625,-40.707431926871784,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734
audio-dataset/cats_dogs/cat_151.wav,1,12.07344632589851,-1.6411385023184906,-6.247456233241349,-10.915370660989668,-4.447787176783301,-10.579464572456574,-19.33703366171803,-10.995658683240206,-19.596148479167187,-24.847637890404336,-21.075867398812637,-22.09948884628557,-20.28343323264662,-19.375167785793334,-22.345968997406846,-21.262990622906912,-27.30854476890885,-37.947625122203696,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461
audio-dataset/cats_dogs/cat_150.wav,1,-10.780970976928735,-20.159739681519568,-16.2050609910776,-22.963044146896042,-27.495466919720375,-16.913367074827626,-20.28523623356622,-19.209767733929436,-15.282327342639705,-22.74976439186486,-21.103790758935165,-11.628283066222634,-15.838060582554052,-20.215355259244628,-18.11960701111027,-24.899536582080394,-34.76391935365444,-50.887475645000286,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281
audio-dataset/cats_dogs/cat_144.wav,1,-32.514100662675034,-13.715554667737518,-14.496863716796458,-13.847019239932319,-10.348860212784983,-11.37875592771291,-15.719630835936362,-18.09583935231557,-19.140146477771534,-22.972569704311955,-32.67889607153838,-37.30206605625952,-36.64627616749981,-33.31865382097117,-30.488164325407546,-24.541952014293614,-30.654851741000446,-44.833534751460824,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668
audio-dataset/cats_dogs/dog_barking_9.wav,0,-9.637077226094242,4.586912321021693,7.313011146978069,0.6195319663020415,-4.596935688124019,-4.888860716595099,-15.579090181178252,-16.758828940596484,-16.873466886816235,-15.470142975476534,-22.082498348703133,-23.861017200137187,-25.115449994474737,-26.650176445278955,-26.485465886830582,-25.796707931239585,-27.6577765828004,-39.96268440551422,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078
audio-dataset/cats_dogs/dog_barking_29.wav,0,-4.696664387061239,3.3369868131815394,-3.2112204722216493,-10.474224116711941,-30.805844288921232,-26.503342770692566,-29.756952207284083,-41.531718418708486,-37.46468946670557,-34.02543286123833,-39.60009369943049,-42.90709367634415,-42.52896850511626,-42.42922822685984,-41.24664361600752,-38.45894420363686,-42.114163930385146,-43.3106259711377,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508
audio-dataset/cats_dogs/dog_barking_15.wav,0,-21.68198299625867,-1.805840932119284,-6.825046593995697,-11.210093515549593,-13.581559576901213,-17.066043291055756,-19.824031906969747,-27.501399088513484,-26.48701646058723,-26.929975633349837,-30.26934683558775,-31.67343326880333,-35.926731394956455,-37.70148274834781,-38.91730279463498,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719
audio-dataset/cats_dogs/cat_16.wav,1,-14.846283512256804,-19.12302979976527,-19.94898139496258,-23.101661911260084,-14.05129988967385,-14.34564003392549,-20.069581805804432,-24.872256552923947,-22.573992109718304,-22.772088504684817,-24.59962552349271,-25.66069630160641,-24.451983040729637,-25.971482795265686,-29.274450224237338,-29.070178322479673,-31.95480663860891,-35.805189648468065,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992
audio-dataset/cats_dogs/dog_barking_17.wav,0,-19.55102811226788,6.972573895147978,0.07335098051676159,-7.206285530684346,-16.887200811421334,-15.3670120036578,-18.688312768276372,-30.721355408091437,-30.91140545994382,-30.880703987657736,-30.525254051251842,-32.87924621801872,-36.294141105552775,-37.95067740229817,-38.73789001440073,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766
audio-dataset/cats_dogs/cat_14.wav,1,-37.206406448968615,-37.596128551010196,-32.603661863319985,-33.85768795696822,-36.482521939043,-33.3031545627968,-37.04390680665611,-38.37427709312283,-37.64568049866753,-39.16243004254946,-37.59582131646646,-36.68649198503424,-37.36939768216512,-34.08424599396026,-32.056555991960415,-32.442271694756336,-34.43728977662794,-40.715491659920744,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797
audio-dataset/cats_dogs/cat_28.wav,1,-0.76770295608546,-4.685257612226776,-2.676158447629359,-3.9749220139644605,-10.319908638230366,-16.78091397636938,-20.722171362594597,-21.86403030493528,-22.268308093557525,-23.379987312777008,-25.043732137121307,-27.77864456015413,-29.80912629661922,-29.095572564203994,-30.675693298518414,-32.724679764057925,-38.52257168393284,-44.73432923372597,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125
audio-dataset/cats_dogs/cat_152.wav,1,-7.2925451377071875,-13.972595238435895,-22.94619984756724,-12.607106103489059,-19.64670512324382,-12.130094926831912,-15.067266490740412,-11.839569313629262,-15.070895240880548,-17.52522495191588,-17.64967625991866,-24.398128983453258,-25.305255975380472,-29.119755821588612,-26.908103601402807,-26.98594032200963,-31.50230329104645,-41.398459985793345,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203
audio-dataset/cats_dogs/cat_146.wav,1,-2.360402326365084,-8.100968417605413,-9.965555615518593,-13.911161433001299,-15.631239965704669,-18.347069353326336,-19.40948727301873,-19.53345320818,-18.10014873690616,-18.624973435316438,-21.991328193268796,-23.436528306499028,-24.979036900381292,-26.52872459936037,-27.96052269311808,-29.74336957466312,-35.540321345445584,-50.35255723771393,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125
audio-dataset/cats_dogs/cat_147.wav,1,-3.0051658054945176,-9.45743461384046,-11.296276320063098,-14.710194411778621,-13.906356054804895,-16.686164685593976,-20.082586731342797,-19.133273317244292,-18.671177838012934,-18.45291962771899,-21.420113812889866,-22.678128337908937,-25.174894218654007,-26.544067242558864,-27.711292455110687,-28.9490182034309,-35.703709105860604,-53.43678319378584,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344
audio-dataset/cats_dogs/cat_153.wav,1,-7.476970696174404,-14.40883631175161,-22.433196303690753,-11.528732010302026,-15.967980335144363,-11.796230089319605,-11.769655091580637,-15.844361810602754,-15.371899572916323,-16.56090048584829,-18.403937635231312,-22.836150889344744,-26.105085799110324,-27.024827927092556,-27.238834836618253,-26.679591415537516,-33.643682423292056,-42.78591904749908,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094
audio-dataset/cats_dogs/cat_29.wav,1,-1.220847566762882,-4.456105416403144,-2.6225755566889792,-2.777757785035716,-7.566688139448241,-13.882668716585753,-19.54117604654832,-21.82885199904747,-22.20650600785614,-23.03981813847072,-23.41386073942366,-26.556709150978566,-28.32506174324287,-28.66019567172519,-30.208789209217457,-32.408571277145924,-36.98013277414727,-42.680109150360956,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125
audio-dataset/cats_dogs/cat_15.wav,1,-7.092849044338754,-12.735315673547353,-10.966750587554872,-12.076144698897268,-15.739716194947043,-18.047346871253847,-18.616684075362745,-19.535498853688832,-23.56996656748124,-25.734647298711902,-26.566632323046157,-27.813817158479836,-25.905556982320093,-25.509888877332035,-27.494440657467972,-27.513994248427096,-28.376995647326115,-40.79013565841224,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672
audio-dataset/cats_dogs/dog_barking_16.wav,0,-9.175165983165384,-14.074422266147991,-16.059707273991524,-25.439399101846153,-30.110413418261395,-32.89022680352702,-37.45151307929083,-38.72323775826266,-39.56712037191199,-40.78849732692858,-40.069708670184916,-39.96791983917444,-39.69117177222385,-39.422334712680424,-39.37185304955862,-40.537591787831424,-41.519766110597,-42.14892915007356,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656
audio-dataset/cats_dogs/cat_39.wav,1,-21.991722366464707,-27.254386642734804,-28.293828483864647,-28.97140873767854,-31.746054976606523,-33.07947135662626,-37.17612338177168,-36.80901851920042,-38.12924783503075,-36.62429617587828,-37.14695829495289,-38.48527485161739,-38.15271143233193,-38.73041321721784,-38.761028561762835,-39.20203081687298,-40.9013443141329,-43.769063480020144,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258
audio-dataset/cats_dogs/dog_barking_12.wav,0,-10.341024032119106,6.77241782553049,-2.677886097125233,-9.832139787900822,-18.52994014946752,-20.91157922774733,-28.5910425923612,-30.719853916801448,-32.331439405201586,-36.45730339864571,-37.38999609959954,-39.60907461851463,-36.81216081472217,-36.581096627070515,-36.9263769641067,-34.13634423521113,-37.13242420580723,-42.996874833914475,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281
audio-dataset/cats_dogs/cat_11.wav,1,-9.026945253523989,-16.722415831393963,-23.695906423161986,-26.31751076585471,-28.472924172686113,-29.729811978073062,-30.005696855864937,-34.03868680615951,-35.271624338696036,-35.46277642188573,-35.163335676811194,-34.149662622707574,-35.190213709320275,-35.29225122905562,-35.39283247811806,-35.41777802927889,-35.57433830884716,-35.94786890424658,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219
audio-dataset/cats_dogs/cat_157.wav,1,-9.854744054722131,-25.528226158431913,-24.468750316071397,-24.9997084615209,-25.93355582795053,-23.81129744784398,-22.120931365694943,-19.230436860719507,-22.919949442049166,-24.74156761911936,-25.643461823054487,-27.19755421244055,-27.35427614121249,-27.385957345852106,-29.23367627080063,-31.3088376288962,-36.381910170331004,-42.37594258355849,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086
audio-dataset/cats_dogs/cat_143.wav,1,-13.79148636198557,-13.193181504024723,-11.814841521208423,-14.46813943437141,-9.298310290822611,-12.379936470396604,-18.7796541657805,-22.114406367517788,-24.4043712858263,-25.678961307847068,-26.277017971826623,-27.194691915339522,-27.846416299092834,-28.621223690244577,-31.789498767673184,-34.275140504178765,-38.58419196213876,-43.01780181212144,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832
audio-dataset/cats_dogs/cat_142.wav,1,-7.801451244029336,-6.811006291098579,-8.031746417514917,-7.967003959063396,-7.012228264106953,-15.672769427036155,-15.13043029594907,-19.16740292173208,-24.336755044012822,-20.555497211550385,-25.076498526298312,-25.7988878133522,-21.725846517015974,-21.132802794591463,-24.624274501314503,-22.615211590322687,-28.803781689036917,-44.954095568820186,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055
audio-dataset/cats_dogs/cat_156.wav,1,-8.514513261968863,-3.8738601457446133,-0.8423199569378892,-8.522707966629584,-9.99649151083082,-14.620935331017035,-20.514811249107378,-22.768472046394916,-29.29161218750206,-34.49185391190377,-38.33120152084114,-42.39769150343808,-41.44053899028085,-40.36922451453156,-42.08181560191241,-43.321962736953395,-47.353405508561565,-49.97998039592397,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125
audio-dataset/cats_dogs/cat_10.wav,1,-23.49266742853301,-12.855222964995049,-11.6409843284835,-7.249966660375887,-3.5826938131536306,-5.65887178147628,-11.373945415176971,-12.871141517575404,-10.006798066615998,-9.960527422229468,-13.12089341918199,-16.601450833750405,-15.815868038314706,-15.659764211989472,-16.084880613930366,-18.823412188435245,-28.098212169890147,-43.72525088051398,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195
audio-dataset/cats_dogs/dog_barking_13.wav,0,0.2665164738433719,8.483792423638995,1.479487191443126,-4.733076059183188,-12.22609588052934,-19.463799181268897,-23.578912551747635,-29.256814672188327,-34.54403094841976,-38.547409650352265,-37.58925571104493,-32.97265872419483,-24.99014731744925,-23.804079558512175,-31.71611480414867,-30.66756319841652,-33.46701235226309,-42.44090645361428,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219
audio-dataset/cats_dogs/cat_38.wav,1,11.468488029506677,3.463261111099891,1.027269178153625,-4.445825280914991,-9.192479444512909,-13.094898718293148,-12.780787033355097,-12.822638819690143,-16.120180793548585,-16.881328753270502,-17.815310528561607,-18.337945370931788,-18.91427641538763,-20.56429160564797,-20.626451068023314,-21.71449985274109,-28.132451513128714,-41.55467149071765,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617
audio-dataset/cats_dogs/dog_barking_39.wav,0,-7.39279053110898,2.6616858622617765,-0.3811307740637396,-8.589298335593869,-24.289923156764413,-28.46268821323179,-25.112562908811444,-40.14627209783054,-43.375366745573096,-41.34835963413634,-40.73004299072138,-45.17516350820893,-43.307191309884054,-36.427533702790555,-36.74782076151019,-39.04394188744397,-42.04652332860972,-45.987643608603484,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164
audio-dataset/cats_dogs/cat_12.wav,1,-10.905795014835457,-18.689735036184754,-23.791927770327405,-26.55831388767922,-29.5127226702115,-29.287067822907748,-30.87680819368294,-36.57361614549314,-40.459913922594744,-42.75057668328113,-43.10875486398672,-40.21484903546122,-42.537112943365806,-43.76763220542094,-43.617108111085656,-46.94664541501847,-55.075411226842306,-61.603987956631926,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156
audio-dataset/cats_dogs/dog_barking_11.wav,0,-9.11936108523135,-11.983763291751979,-28.912078317096267,-37.38427764064098,-37.41303193745086,-38.17507600679164,-36.19376137120753,-36.53033689218428,-38.40915420210669,-39.31268344514244,-39.00718933901923,-39.66285976933334,-40.34072138949359,-40.89320550036075,-40.88324417252715,-40.84769420675539,-40.94081388464452,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219
audio-dataset/cats_dogs/cat_140.wav,1,-11.311882676208084,-1.0708379177725253,0.9565990157425404,-0.16961257307127833,1.828016824024246,-3.520906936536657,-5.021856939405164,-8.567900200718068,-16.731918969734465,-19.016540215614643,-19.133477211547376,-18.310921768261927,-17.127441551486516,-19.530173629995456,-22.35204737446206,-24.135779085006302,-29.840406190902787,-46.66835602337026,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133
audio-dataset/cats_dogs/cat_154.wav,1,-6.338193352852159,-10.81864835283851,-15.250228428088388,-10.18989709330228,-11.621072229163495,-14.733208018295477,-11.42548625911276,-18.400195539412938,-15.836099065318098,-19.932384124702082,-21.570902319480755,-22.913858015231412,-27.01104478370786,-26.229046274072285,-28.302000845376163,-29.88898807319913,-35.404540627401126,-42.19013868799786,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555
audio-dataset/cats_dogs/cat_155.wav,1,-1.4790693890777007,1.8495142204369195,-6.461204711447821,3.9927869673311576,-4.649170069268149,-8.49169034420786,-11.720480286824234,-17.39979699318885,-14.559548680882227,-17.61512268036211,-18.770255742611777,-18.338306566766594,-18.854592744462256,-18.30583883663431,-18.6723573800785,-16.30346043138275,-15.730778147244386,-38.32602586733651,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945
audio-dataset/cats_dogs/cat_141.wav,1,-10.691796129948715,-1.9610326266593547,3.06627049645155,1.4450022668176628,5.80871855430813,2.1382954044081277,-4.669334125302055,-1.9659516874023455,-3.3969712063026694,-6.739154015142808,-5.895204842136326,-8.236155238456348,-11.7851385157386,-13.565701534825969,-16.242369448420675,-19.361935626810247,-25.312585395466193,-46.02728507302024,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094
